Date,Close,High,Low,Open,Volume
2025-12-28,125.19935607910156,125.21761322021484,123.07058715820312,124.6484146118164,2003713687
2025-12-29,123.12522888183594,129.30441284179688,122.42872619628906,125.19874572753906,4871847248
2025-12-30,124.93132019042969,126.19066619873047,122.53900146484375,123.1244888305664,3096711898
2025-12-31,124.48446655273438,127.11942291259766,123.46351623535156,124.93132019042969,3627228070
2026-01-01,126.76112365722656,126.98711395263672,124.0515365600586,124.4847412109375,2461653813
2026-01-02,132.1336669921875,132.98789978027344,125.79122161865234,126.76112365722656,4508641946
2026-01-03,133.29847717285156,133.60838317871094,129.93521118164062,132.13339233398438,2477037555
2026-01-04,133.8996124267578,135.35447692871094,133.22732543945312,133.2982177734375,2982580991
2026-01-05,137.98997497558594,139.63558959960938,133.34866333007812,133.9026336669922,5200675282
2026-01-06,141.09841918945312,143.0365753173828,136.3661346435547,137.9898223876953,5874437271
2026-01-07,136.31301879882812,141.0989227294922,134.6916046142578,141.0961151123047,3910044770
2026-01-08,138.29342651367188,139.83444213867188,132.82118225097656,136.31301879882812,4776764584
2026-01-09,135.7563934326172,140.8950653076172,135.04872131347656,138.29727172851562,5002612595
2026-01-10,135.7270050048828,136.81883239746094,135.29322814941406,135.75704956054688,1631651535
2026-01-11,139.49046325683594,141.0433807373047,135.6405029296875,135.72767639160156,3148787073
2026-01-12,139.1361846923828,143.9115753173828,138.42050170898438,139.49087524414062,6095296933
2026-01-13,145.36087036132812,147.30531311035156,137.80845642089844,139.13543701171875,6784244711
2026-01-14,146.7528076171875,148.21600341796875,143.52069091796875,145.36163330078125,6358680886
2026-01-15,142.3324432373047,146.76199340820312,141.03555297851562,146.75563049316406,4616638822
2026-01-16,144.8604736328125,145.3809814453125,140.43679809570312,142.3328857421875,3652609587
2026-01-17,143.72567749023438,144.8657684326172,143.57345581054688,144.8601531982422,1900249993
2026-01-18,137.99542236328125,143.82252502441406,137.9600372314453,143.72593688964844,2984193864
2026-01-19,133.3386993408203,137.99765014648438,132.81777954101562,137.99720764160156,5018545520
2026-01-20,125.70572662353516,134.38629150390625,125.67015838623047,133.33859252929688,5647782627
2026-01-21,129.3790740966797,131.8393096923828,125.58707427978516,125.70572662353516,5435243612
2026-01-22,128.28834533691406,130.49163818359375,126.85424041748047,129.3789520263672,3212054901
2026-01-23,127.36157989501953,129.72862243652344,125.3766098022461,128.28851318359375,3766000022
2026-01-24,127.05381774902344,127.90245056152344,126.56280517578125,127.363037109375,1620566908
2026-01-25,118.77285766601562,127.22686004638672,117.57979583740234,127.05250549316406,5349293195
2026-01-26,124.13972473144531,125.06038665771484,118.6618423461914,118.77265167236328,4273720547
2026-01-27,127.05479431152344,127.62338256835938,123.04519653320312,124.13898468017578,3683537052
2026-01-28,125.11844635009766,127.9662857055664,124.89337921142578,127.0533218383789,3544660044
2026-01-29,117.60576629638672,125.18667602539062,115.41664123535156,125.11925506591797,6044075471
2026-01-30,117.363037109375,118.86773681640625,112.96723175048828,117.60324096679688,6818716389
2026-01-31,105.441650390625,118.61029052734375,99.98045349121094,117.36463165283203,9542017060
2026-02-01,100.85052490234375,106.20301818847656,98.52946472167969,105.44039916992188,5440089988
2026-02-02,104.47115325927734,105.69131469726562,96.42904663085938,100.8449478149414,6949524331
2026-02-03,97.56390380859375,104.91223907470703,96.8131332397461,104.47044372558594,5824450887
2026-02-04,92.02930450439453,99.45185852050781,89.66161346435547,97.56403350830078,7163239530
2026-02-05,78.18741607666016,92.90266418457031,77.77494049072266,92.02930450439453,10561367080
2026-02-06,87.46477508544922,89.50743865966797,68.69181823730469,78.18553161621094,11668451362
2026-02-07,87.63983154296875,89.0591812133789,84.32820892333984,87.4673080444336,5200795827
2026-02-08,87.04410552978516,88.67376708984375,85.87124633789062,87.63983154296875,3068974562
2026-02-09,86.7017822265625,88.4691162109375,82.9388427734375,87.04224395751953,4074999909
2026-02-10,82.91548156738281,87.34439086914062,81.989990234375,86.70360565185547,2879051689
2026-02-11,79.2542495727539,84.22687530517578,78.39973449707031,82.91615295410156,4305057649
2026-02-12,80.04373168945312,82.08765411376953,79.24695587158203,79.24695587158203,3531383808
